,SubjectID,PredicateID,ObjectID,Subject,Predicate,Object,ReferenceProperty,URL,RefDoc
183,Q148,P530,Q574,People's Republic of China,diplomatic relation,East Timor,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
184,Q148,P530,Q977,People's Republic of China,diplomatic relation,Djibouti,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
185,Q148,P530,Q35,People's Republic of China,diplomatic relation,Denmark,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
186,Q148,P530,Q974,People's Republic of China,diplomatic relation,Democratic Republic of the Congo,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
187,Q148,P530,Q213,People's Republic of China,diplomatic relation,Czech Republic,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
188,Q148,P530,Q229,People's Republic of China,diplomatic relation,Cyprus,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
189,Q148,P530,Q241,People's Republic of China,diplomatic relation,Cuba,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
190,Q148,P530,Q224,People's Republic of China,diplomatic relation,Croatia,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
191,Q148,P530,Q224,People's Republic of China,diplomatic relation,Croatia,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
192,Q148,P530,Q970,People's Republic of China,diplomatic relation,Comoros,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
193,Q148,P530,Q917,People's Republic of China,diplomatic relation,Bhutan,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
194,Q148,P530,Q222,People's Republic of China,diplomatic relation,Albania,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
195,Q148,P530,Q262,People's Republic of China,diplomatic relation,Algeria,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
196,Q148,P530,Q916,People's Republic of China,diplomatic relation,Angola,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
197,Q148,P530,Q781,People's Republic of China,diplomatic relation,Antigua and Barbuda,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
198,Q148,P530,Q414,People's Republic of China,diplomatic relation,Argentina,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
199,Q148,P530,Q778,People's Republic of China,diplomatic relation,The Bahamas,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
200,Q148,P530,Q31,People's Republic of China,diplomatic relation,Belgium,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
201,Q148,P530,Q16,People's Republic of China,diplomatic relation,Canada,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
202,Q148,P530,Q929,People's Republic of China,diplomatic relation,Central African Republic,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
203,Q148,P530,Q962,People's Republic of China,diplomatic relation,Benin,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
204,Q148,P530,Q424,People's Republic of China,diplomatic relation,Cambodia,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
205,Q148,P530,Q657,People's Republic of China,diplomatic relation,Chad,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
206,Q148,P530,Q244,People's Republic of China,diplomatic relation,Barbados,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
207,Q148,P530,Q750,People's Republic of China,diplomatic relation,Bolivia,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
208,Q148,P530,Q963,People's Republic of China,diplomatic relation,Botswana,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
209,Q148,P530,Q219,People's Republic of China,diplomatic relation,Bulgaria,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
210,Q148,P530,Q967,People's Republic of China,diplomatic relation,Burundi,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
211,Q148,P530,Q298,People's Republic of China,diplomatic relation,Chile,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
212,Q148,P530,Q921,People's Republic of China,diplomatic relation,Brunei,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
213,Q148,P530,Q399,People's Republic of China,diplomatic relation,Armenia,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
214,Q148,P530,Q1246,People's Republic of China,diplomatic relation,Kosovo,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
215,Q148,P530,Q237,People's Republic of China,diplomatic relation,Vatican City,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
216,Q148,P530,Q28,People's Republic of China,diplomatic relation,Hungary,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
217,Q148,P530,Q142,People's Republic of China,diplomatic relation,France,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
218,Q148,P530,Q811,People's Republic of China,diplomatic relation,Nicaragua,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
219,Q148,P530,Q265,People's Republic of China,diplomatic relation,Uzbekistan,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
220,Q148,P530,Q874,People's Republic of China,diplomatic relation,Turkmenistan,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
221,Q148,P530,Q817,People's Republic of China,diplomatic relation,Kuwait,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
222,Q148,P530,Q822,People's Republic of China,diplomatic relation,Lebanon,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
223,Q148,P530,Q965,People's Republic of China,diplomatic relation,Burkina Faso,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
224,Q148,P530,Q1032,People's Republic of China,diplomatic relation,Niger,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
225,Q148,P530,Q1005,People's Republic of China,diplomatic relation,The Gambia,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
226,Q148,P530,Q1013,People's Republic of China,diplomatic relation,Lesotho,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
227,Q148,P530,Q221,People's Republic of China,diplomatic relation,North Macedonia,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
228,Q148,P530,Q242,People's Republic of China,diplomatic relation,Belize,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
229,Q148,P530,Q709,People's Republic of China,diplomatic relation,Marshall Islands,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
230,Q148,P530,Q697,People's Republic of China,diplomatic relation,Nauru,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
231,Q148,P530,Q760,People's Republic of China,diplomatic relation,Saint Lucia,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
232,Q148,P530,Q685,People's Republic of China,diplomatic relation,Solomon Islands,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
233,Q148,P530,Q26988,People's Republic of China,diplomatic relation,Kūki ʻĀirani,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
234,Q148,P530,Q734,People's Republic of China,diplomatic relation,Guyana,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
235,Q148,P530,Q739,People's Republic of China,diplomatic relation,Colombia,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
236,Q148,P530,Q784,People's Republic of China,diplomatic relation,Dominica,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
237,Q148,P530,Q800,People's Republic of China,diplomatic relation,Costa Rica,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
238,Q148,P530,Q792,People's Republic of China,diplomatic relation,El Salvador,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
239,Q148,P530,Q786,People's Republic of China,diplomatic relation,Dominican Republic,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
240,Q148,P530,Q810,People's Republic of China,diplomatic relation,Jordan,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
241,Q148,P530,Q842,People's Republic of China,diplomatic relation,Oman,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
242,Q148,P530,Q846,People's Republic of China,diplomatic relation,Qatar,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
243,Q148,P530,Q398,People's Republic of China,diplomatic relation,Bahrain,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
244,Q148,P530,Q230,People's Republic of China,diplomatic relation,Georgia,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
245,Q148,P530,Q115,People's Republic of China,diplomatic relation,Ethiopia,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
246,Q148,P530,Q1009,People's Republic of China,diplomatic relation,Cameroon,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
247,Q148,P530,Q214,People's Republic of China,diplomatic relation,Slovakia,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
248,Q148,P530,Q347,People's Republic of China,diplomatic relation,Liechtenstein,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
249,Q148,P530,Q238,People's Republic of China,diplomatic relation,San Marino,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
250,Q148,P530,Q233,People's Republic of China,diplomatic relation,Malta,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
251,Q148,P530,Q191,People's Republic of China,diplomatic relation,Estonia,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
252,Q148,P530,Q211,People's Republic of China,diplomatic relation,Latvia,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
253,Q148,P530,Q217,People's Republic of China,diplomatic relation,Moldova,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
254,Q148,P530,Q215,People's Republic of China,diplomatic relation,Slovenia,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
255,Q148,P530,Q224,People's Republic of China,diplomatic relation,Croatia,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
256,Q148,P530,Q224,People's Republic of China,diplomatic relation,Croatia,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
257,Q148,P530,Q228,People's Republic of China,diplomatic relation,Andorra,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
258,Q148,P530,Q235,People's Republic of China,diplomatic relation,Monaco,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
259,Q148,P530,Q225,People's Republic of China,diplomatic relation,Bosnia and Herzegovina,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
260,Q148,P530,Q236,People's Republic of China,diplomatic relation,Montenegro,P854,https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/,refdoc_678
261,Q148,P31,Q3624078,People's Republic of China,instance of,sovereign state,P854,https://www.state.gov/independent-states-in-the-world/,refdoc_483
262,Q148,P30,Q48,People's Republic of China,continent,Asia,P854,https://www.workwithdata.com/place/china,refdoc_1256
263,Q148,P37,Q7850,People's Republic of China,official language,Chinese,P4656,https://ru.wikipedia.org/?oldid=120534990,refdoc_163
264,Q148,P37,Q835866,People's Republic of China,official language,languages of China,P4656,https://ru.wikipedia.org/?oldid=126446857,refdoc_260
265,Q148,P78,Q4222408,People's Republic of China,top-level Internet domain,.公司,P4656,https://ru.wikipedia.org/?oldid=120534990,refdoc_163
266,Q148,P421,Q4806303,People's Republic of China,located in time zone,Asia/Shanghai,P854,https://data.iana.org/time-zones/tzdb-2021e/asia,refdoc_190
267,Q148,P421,Q4806313,People's Republic of China,located in time zone,Asia/Urumqi,P854,https://data.iana.org/time-zones/tzdb-2021e/asia,refdoc_190
268,Q148,P463,Q7825,People's Republic of China,member of,World Trade Organization,P854,http://www.nytimes.com/2001/12/12/world/china-joins-wto-ranks.html,refdoc_1573
269,Q148,P463,Q485207,People's Republic of China,member of,Shanghai Cooperation Organisation,P854,http://eng.sectsco.org/about_sco/,refdoc_1689
270,Q148,P463,Q340195,People's Republic of China,member of,African Development Bank,P854,https://en.wikipedia.org/wiki/African_Development_Bank,refdoc_1103
271,Q148,P463,Q8475,People's Republic of China,member of,Interpol,P854,https://www.interpol.int/Member-countries/World,refdoc_602
272,Q148,P463,Q1480793,People's Republic of China,member of,Nuclear Suppliers Group,P854,http://www.nuclearsuppliersgroup.org/en/participants1,refdoc_1530
273,Q148,P463,Q842490,People's Republic of China,member of,Organisation for the Prohibition of Chemical Weapons,P854,https://www.opcw.org/about-opcw/member-states/,refdoc_800
274,Q148,P463,Q233611,People's Republic of China,member of,International Hydrographic Organization,P854,https://www.iho.int/srv1/index.php?option=com_wrapper&view=wrapper&Itemid=452&lang=en,refdoc_392
275,Q148,P463,Q7809,People's Republic of China,member of,UNESCO,P854,http://www.unesco.org/eri/cp/ListeMS_Indicators.asp,refdoc_98
276,Q148,P463,Q17495,People's Republic of China,member of,Universal Postal Union,P854,http://www.upu.int/en/the-upu/member-countries.html,refdoc_1239
277,Q148,P463,Q376150,People's Republic of China,member of,International Telecommunication Union,P854,https://www.itu.int/online/mm/scripts/gensel8,refdoc_256
278,Q148,P463,Q170424,People's Republic of China,member of,World Meteorological Organization,P854,https://public.wmo.int/en/members/china,refdoc_1088
279,Q148,P463,Q7817,People's Republic of China,member of,World Health Organization,P854,https://www.who.int/choice/demography/by_country/en/,refdoc_1587
280,Q148,P463,Q243630,People's Republic of China,member of,BRICS,P854,https://en.wikipedia.org/wiki/Member_states_of_BRICS#Member_states,refdoc_861
281,Q148,P463,Q182814,People's Republic of China,member of,Antarctic Treaty System,P854,https://www.ats.aq/devAS/Parties?lang=e,refdoc_816
282,Q148,P463,Q605326,People's Republic of China,member of,World Customs Organization,P854,https://www.wcoomd.org/-/media/wco/public/global/pdf/about-us/wco-members/list-of-members-with-membership-date.pdf,refdoc_391
283,Q148,P463,Q186444,People's Republic of China,member of,Treaty on the Non-Proliferation of Nuclear Weapons,P854,https://en.wikipedia.org/wiki/List_of_parties_to_the_Treaty_on_the_Non-Proliferation_of_Nuclear_Weapons,refdoc_911
284,Q148,P361,Q48,People's Republic of China,part of,Asia,P854,https://www.workwithdata.com/place/china,refdoc_1256
285,Q148,P2853,Q24288454,People's Republic of China,electrical plug type,NEMA 1-15,P854,http://www.iec.ch/worldplugs/list_bylocation.htm,refdoc_662
286,Q148,P2853,Q1378312,People's Republic of China,electrical plug type,Europlug,P854,http://www.iec.ch/worldplugs/list_bylocation.htm,refdoc_662
287,Q148,P2853,Q2335539,People's Republic of China,electrical plug type,AS/NZS 3112,P854,http://www.iec.ch/worldplugs/list_bylocation.htm,refdoc_662
288,Q148,P2852,Q2807090,People's Republic of China,emergency phone number,119,P854,http://www.itu.int/net/itu-t/inrdb/e129_important_numbers.aspx,refdoc_75
289,Q148,P2852,Q25648823,People's Republic of China,emergency phone number,110,P854,http://www.itu.int/net/itu-t/inrdb/e129_important_numbers.aspx,refdoc_75
290,Q148,P2852,Q25648851,People's Republic of China,emergency phone number,120,P854,http://www.itu.int/net/itu-t/inrdb/e129_important_numbers.aspx,refdoc_75
291,Q148,P172,Q1187403,People's Republic of China,ethnic group,Mongols in China,P854,http://www.stats.gov.cn/english/Statisticaldata/CensusData/rkpc2010/html/A0106a.htm,refdoc_590
292,Q148,P172,Q183573,People's Republic of China,ethnic group,Hui people,P854,http://www.stats.gov.cn/english/Statisticaldata/CensusData/rkpc2010/html/A0106a.htm,refdoc_590
293,Q148,P172,Q187985,People's Republic of China,ethnic group,Tibetan people,P854,http://www.stats.gov.cn/english/Statisticaldata/CensusData/rkpc2010/html/A0106a.htm,refdoc_590
294,Q148,P172,Q46118,People's Republic of China,ethnic group,Uyghurs,P854,http://www.stats.gov.cn/english/Statisticaldata/CensusData/rkpc2010/html/A0106a.htm,refdoc_590
295,Q148,P172,Q209959,People's Republic of China,ethnic group,Miao,P854,http://www.stats.gov.cn/english/Statisticaldata/CensusData/rkpc2010/html/A0106a.htm,refdoc_590
296,Q148,P172,Q461282,People's Republic of China,ethnic group,Yi people,P854,http://www.stats.gov.cn/english/Statisticaldata/CensusData/rkpc2010/html/A0106a.htm,refdoc_590
297,Q148,P172,Q673161,People's Republic of China,ethnic group,Bouyei people,P854,http://www.stats.gov.cn/english/Statisticaldata/CensusData/rkpc2010/html/A0106a.htm,refdoc_590
298,Q148,P172,Q715978,People's Republic of China,ethnic group,Koreans in China,P854,http://www.stats.gov.cn/english/Statisticaldata/CensusData/rkpc2010/html/A0106a.htm,refdoc_590
299,Q148,P172,Q145665,People's Republic of China,ethnic group,Manchu,P854,http://www.stats.gov.cn/english/Statisticaldata/CensusData/rkpc2010/html/A0106a.htm,refdoc_590
300,Q148,P172,Q370868,People's Republic of China,ethnic group,Yao people,P854,http://www.stats.gov.cn/english/Statisticaldata/CensusData/rkpc2010/html/A0106a.htm,refdoc_590
301,Q148,P172,Q275453,People's Republic of China,ethnic group,Bai people,P854,http://www.stats.gov.cn/english/Statisticaldata/CensusData/rkpc2010/html/A0106a.htm,refdoc_590
302,Q148,P172,Q588574,People's Republic of China,ethnic group,Tujia people,P854,http://www.stats.gov.cn/english/Statisticaldata/CensusData/rkpc2010/html/A0106a.htm,refdoc_590
303,Q148,P172,Q476550,People's Republic of China,ethnic group,Hani people,P854,http://www.stats.gov.cn/english/Statisticaldata/CensusData/rkpc2010/html/A0106a.htm,refdoc_590
304,Q148,P172,Q4208066,People's Republic of China,ethnic group,Kazakhs in China,P854,http://www.stats.gov.cn/english/Statisticaldata/CensusData/rkpc2010/html/A0106a.htm,refdoc_590
305,Q148,P172,Q309381,People's Republic of China,ethnic group,Hlai people,P854,http://www.stats.gov.cn/english/Statisticaldata/CensusData/rkpc2010/html/A0106a.htm,refdoc_590
306,Q148,P172,Q857626,People's Republic of China,ethnic group,Lisu people,P854,http://www.stats.gov.cn/english/Statisticaldata/CensusData/rkpc2010/html/A0106a.htm,refdoc_590
307,Q148,P172,Q216096,People's Republic of China,ethnic group,Kam people,P854,http://www.stats.gov.cn/english/Statisticaldata/CensusData/rkpc2010/html/A0106a.htm,refdoc_590
308,Q148,P122,Q7270,People's Republic of China,basic form of government,republic,P4656,https://az.wikipedia.org/?oldid=7469423,refdoc_1480
309,Q148,P1552,Q47185282,People's Republic of China,has quality,not-free country,P854,https://freedomhouse.org/report/freedom-world/freedom-world-2017,refdoc_209
310,Q148,P5658,Q13196750,People's Republic of China,railway traffic side,left,P4656,https://www.wikidata.org/w/index.php?title=Wikidata:Property_proposal/Railway_traffic_side&oldid=726031389,refdoc_1627
311,Q155,P2852,Q25648833,Brazil,emergency phone number,190,P854,http://www.itu.int/net/itu-t/inrdb/e129_important_numbers.aspx,refdoc_75
